Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Phosphorous,Potassium,Fertilizer Name
28,84,70,Clayey,Ground Nuts,15,3,18,NPK 20-20-20
23,56,22,Black,Cotton,41,54,53,NPK 14-35-14
23,82,21,Clayey,Tobacco,49,36,28,NPK 10-26-26
34,44,33,Red,Rice,36,56,22,NPK 14-35-14
35,53,72,Sandy,Wheat,19,21,10,NPK 10-26-26
19,42,49,Sandy,Tobacco,10,7,53,NPK 10-26-26
19,65,21,Red,Barley,32,3,7,NPK 10-26-26
24,87,41,Clayey,Pulses,7,20,38,Urea
28,42,46,Clayey,Cotton,31,18,12,NPK 10-26-26
36,71,55,Sandy,Barley,60,41,34,NPK 10-26-26
23,78,32,Red,Wheat,3,59,9,NPK 14-35-14
36,64,38,Black,Pulses,25,52,36,NPK 14-35-14
35,85,26,Red,Ground Nuts,32,20,26,NPK 10-26-26
30,88,76,Sandy,Wheat,29,56,27,NPK 14-35-14
26,68,34,Black,Maize,12,10,17,NPK 20-20-20
22,86,68,Sandy,Barley,30,4,26,DAP
38,53,43,Sandy,Wheat,33,35,26,NPK 10-26-26
22,65,38,Loamy,Ground Nuts,34,6,26,DAP
32,37,55,Red,Ground Nuts,27,13,59,DAP
23,49,27,Black,Barley,37,54,30,NPK 14-35-14
40,78,23,Red,Ground Nuts,1,32,0,NPK 10-26-26
39,54,17,Loamy,Wheat,7,45,24,Urea
22,62,76,Black,Ground Nuts,37,20,1,MOP
25,40,33,Loamy,Sugarcane,21,23,36,NPK 10-26-26
23,76,53,Sandy,Wheat,55,54,52,NPK 17-17-17
40,85,49,Clayey,Cotton,23,15,44,DAP
34,57,60,Clayey,Rice,47,6,37,DAP
24,50,70,Clayey,Wheat,43,17,5,NPK 10-26-26
39,61,31,Clayey,Barley,31,47,54,NPK 10-26-26
22,54,38,Black,Ground Nuts,26,13,58,DAP
33,80,16,Black,Barley,35,20,0,MOP
33,81,30,Sandy,Wheat,11,54,58,Urea
22,41,42,Sandy,Barley,40,6,47,DAP
36,52,32,Black,Rice,1,31,22,Urea
34,76,52,Clayey,Pulses,29,49,15,MOP
23,68,79,Clayey,Maize,12,50,27,Urea
37,76,80,Clayey,Wheat,51,10,57,DAP
25,36,78,Red,Rice,28,47,38,NPK 14-35-14
29,71,64,Red,Sugarcane,8,31,27,Urea
21,44,49,Black,Rice,21,38,11,MOP
32,61,57,Sandy,Millets,2,15,7,NPK 20-20-20
30,90,49,Sandy,Soybean,57,0,33,DAP
24,62,66,Red,Sugarcane,28,54,39,NPK 14-35-14
31,82,65,Loamy,Soybean,26,55,57,NPK 10-26-26
35,82,15,Black,Cotton,53,26,33,NPK 10-26-26
28,40,77,Clayey,Cotton,10,41,32,Urea
25,49,72,Clayey,Barley,5,51,40,Urea
30,48,65,Red,Rice,17,2,13,NPK 20-20-20
20,37,80,Clayey,Maize,29,47,50,NPK 10-26-26
20,57,55,Loamy,Tobacco,2,5,16,NPK 20-20-20
33,50,47,Black,Rice,7,2,59,NPK 10-26-26
36,36,59,Clayey,Maize,43,12,30,DAP
18,44,28,Clayey,Millets,44,27,46,NPK 17-17-17
40,54,25,Clayey,Wheat,37,6,14,NPK 10-26-26
28,81,79,Loamy,Maize,28,20,5,MOP
19,89,80,Sandy,Millets,46,48,6,MOP
36,53,66,Loamy,Sugarcane,51,41,60,NPK 17-17-17
37,35,80,Black,Cotton,23,18,41,DAP
25,88,18,Black,Sugarcane,49,41,6,MOP
18,77,25,Loamy,Maize,38,11,45,DAP
18,89,66,Loamy,Ground Nuts,6,44,33,Urea
37,90,28,Red,Soybean,57,44,49,NPK 17-17-17
34,89,26,Sandy,Sugarcane,13,51,48,Urea
33,54,18,Red,Ground Nuts,22,3,26,DAP
26,64,65,Loamy,Barley,54,17,5,NPK 10-26-26
39,45,76,Red,Ground Nuts,41,37,15,MOP
38,78,65,Loamy,Pulses,46,8,26,DAP
27,60,75,Red,Barley,23,54,48,NPK 14-35-14
24,49,76,Loamy,Wheat,12,29,7,NPK 10-26-26
30,74,45,Red,Sugarcane,15,48,56,Urea
28,87,65,Loamy,Pulses,31,27,40,NPK 10-26-26
36,61,28,Black,Cotton,6,6,22,NPK 10-26-26
20,60,19,Red,Soybean,26,7,4,NPK 10-26-26
39,41,58,Sandy,Ground Nuts,24,21,18,MOP
38,83,80,Black,Ground Nuts,25,20,39,NPK 10-26-26
29,70,41,Loamy,Cotton,57,44,42,NPK 17-17-17
38,49,45,Clayey,Tobacco,12,25,10,NPK 10-26-26
35,74,19,Sandy,Barley,59,17,17,NPK 10-26-26
27,40,30,Sandy,Soybean,13,40,9,NPK 10-26-26
38,47,42,Clayey,Rice,6,4,57,NPK 10-26-26
25,66,46,Red,Ground Nuts,43,31,17,MOP
24,73,58,Clayey,Soybean,10,56,24,Urea
40,88,72,Clayey,Cotton,50,48,29,NPK 10-26-26
31,67,56,Black,Rice,25,59,31,NPK 14-35-14
36,83,76,Black,Soybean,28,49,15,MOP
30,45,59,Sandy,Maize,14,56,8,NPK 14-35-14
23,38,20,Loamy,Soybean,57,48,8,MOP
33,90,71,Black,Rice,60,56,33,NPK 10-26-26
24,87,55,Black,Ground Nuts,20,43,48,NPK 10-26-26
31,71,67,Red,Pulses,8,16,31,NPK 10-26-26
33,71,68,Loamy,Soybean,30,44,24,NPK 14-35-14
27,64,43,Clayey,Barley,42,6,60,DAP
23,38,35,Red,Tobacco,4,24,45,Urea
31,49,29,Loamy,Tobacco,44,55,46,NPK 14-35-14
21,86,70,Black,Tobacco,50,28,6,MOP
34,66,29,Sandy,Pulses,38,2,5,NPK 10-26-26
31,82,46,Loamy,Sugarcane,6,14,52,NPK 10-26-26
29,49,56,Sandy,Sugarcane,28,2,16,NPK 10-26-26
37,62,58,Sandy,Sugarcane,58,41,3,MOP
28,50,48,Black,Millets,31,31,46,NPK 10-26-26
22,90,22,Loamy,Tobacco,21,13,21,DAP
40,90,46,Sandy,Soybean,44,56,7,MOP
30,89,62,Black,Rice,24,29,28,NPK 10-26-26
33,84,75,Clayey,Millets,16,7,28,NPK 10-26-26
21,65,50,Sandy,Ground Nuts,49,11,41,DAP
39,56,37,Sandy,Cotton,9,43,51,Urea
30,42,15,Clayey,Pulses,9,8,14,NPK 20-20-20
30,48,38,Red,Pulses,50,18,39,DAP
20,65,18,Sandy,Pulses,56,15,17,NPK 10-26-26
19,55,65,Loamy,Maize,46,34,29,NPK 10-26-26
19,48,34,Loamy,Wheat,44,46,11,MOP
28,72,26,Clayey,Maize,34,25,51,NPK 10-26-26
34,81,76,Loamy,Sugarcane,14,6,33,NPK 10-26-26
24,62,52,Red,Maize,2,44,34,Urea
19,66,25,Red,Barley,39,44,9,MOP
35,43,47,Clayey,Wheat,19,36,60,Urea
23,52,55,Red,Cotton,38,59,46,NPK 14-35-14
32,77,28,Sandy,Millets,23,24,54,NPK 10-26-26
29,35,47,Sandy,Rice,4,33,35,Urea
32,71,49,Clayey,Cotton,57,42,54,NPK 17-17-17
26,76,43,Loamy,Sugarcane,18,45,46,Urea
26,35,44,Black,Cotton,50,43,49,NPK 17-17-17
35,90,47,Red,Tobacco,29,3,18,NPK 10-26-26
31,35,52,Red,Rice,45,54,13,MOP
37,79,49,Black,Cotton,25,5,35,DAP
23,45,58,Red,Pulses,43,0,14,NPK 10-26-26
18,55,67,Red,Sugarcane,39,25,45,NPK 10-26-26
39,45,52,Loamy,Millets,59,51,14,MOP
37,59,78,Clayey,Maize,45,18,29,DAP
18,74,53,Black,Millets,12,59,41,Urea
22,40,37,Red,Pulses,57,18,22,DAP
21,48,73,Red,Pulses,53,23,60,NPK 17-17-17
25,53,34,Loamy,Rice,17,22,28,Urea
30,51,76,Sandy,Millets,16,26,35,Urea
37,67,26,Clayey,Tobacco,52,52,29,NPK 14-35-14
24,65,50,Clayey,Maize,26,37,1,MOP
25,72,17,Sandy,Millets,32,10,60,DAP
24,66,70,Sandy,Ground Nuts,8,36,8,NPK 10-26-26
21,66,47,Loamy,Barley,37,48,45,NPK 14-35-14
28,78,78,Sandy,Sugarcane,3,52,13,NPK 14-35-14
25,58,28,Black,Ground Nuts,40,46,50,NPK 17-17-17
36,83,54,Black,Pulses,48,48,40,NPK 14-35-14
40,56,62,Clayey,Rice,35,20,22,NPK 10-26-26
27,67,71,Clayey,Rice,3,41,54,Urea
22,64,39,Black,Soybean,14,20,60,Urea
26,35,73,Red,Millets,55,6,31,DAP
34,41,77,Clayey,Millets,40,18,18,NPK 10-26-26
33,90,52,Black,Tobacco,5,48,8,NPK 14-35-14
28,76,53,Clayey,Pulses,20,31,9,MOP
28,89,59,Clayey,Maize,54,48,48,NPK 17-17-17
32,58,53,Clayey,Rice,52,19,20,DAP
36,48,66,Red,Rice,27,10,36,DAP
37,71,18,Loamy,Sugarcane,40,46,12,MOP
31,35,34,Red,Soybean,53,28,18,MOP
40,41,54,Black,Sugarcane,38,18,28,DAP
18,59,40,Clayey,Millets,37,45,22,NPK 14-35-14
32,86,17,Clayey,Ground Nuts,31,43,11,MOP
22,68,47,Clayey,Rice,42,43,40,NPK 14-35-14
31,86,75,Loamy,Wheat,30,24,0,MOP
40,43,67,Clayey,Wheat,25,22,38,NPK 10-26-26
21,63,34,Red,Pulses,28,26,58,NPK 10-26-26
35,66,25,Clayey,Maize,36,29,27,NPK 10-26-26
29,37,78,Clayey,Barley,11,43,8,NPK 14-35-14
19,74,31,Red,Barley,44,14,22,DAP
27,60,25,Black,Cotton,12,37,43,Urea
23,80,68,Loamy,Millets,20,4,23,DAP
30,46,55,Clayey,Barley,13,21,38,Urea
19,42,17,Black,Wheat,42,52,48,NPK 14-35-14
20,41,78,Loamy,Sugarcane,24,39,3,MOP
31,83,65,Loamy,Pulses,17,54,32,Urea
21,43,41,Sandy,Tobacco,4,8,51,NPK 10-26-26
23,45,53,Black,Maize,2,46,29,Urea
23,73,36,Loamy,Ground Nuts,32,37,39,NPK 10-26-26
30,47,45,Sandy,Barley,53,47,43,NPK 17-17-17
34,69,80,Loamy,Tobacco,50,47,2,MOP
20,69,44,Clayey,Wheat,24,49,20,NPK 14-35-14
32,47,78,Clayey,Pulses,20,53,10,MOP
28,54,33,Loamy,Sugarcane,31,28,43,NPK 10-26-26
29,85,60,Loamy,Tobacco,17,58,53,Urea
22,51,46,Black,Maize,48,1,24,DAP
40,52,46,Black,Ground Nuts,56,2,60,DAP
36,37,16,Red,Barley,43,43,37,NPK 14-35-14
25,71,26,Clayey,Barley,30,33,29,NPK 10-26-26
30,83,25,Loamy,Wheat,50,19,42,DAP
33,68,41,Black,Sugarcane,47,12,53,DAP
29,54,55,Black,Rice,0,55,49,Urea
20,60,21,Loamy,Cotton,18,2,42,NPK 10-26-26
27,69,21,Sandy,Soybean,4,48,41,Urea
23,45,50,Black,Soybean,57,37,14,MOP
39,38,30,Black,Wheat,29,19,3,NPK 10-26-26
39,83,66,Sandy,Soybean,45,33,44,NPK 17-17-17
29,72,40,Sandy,Ground Nuts,19,1,30,NPK 10-26-26
40,61,73,Red,Soybean,15,31,56,Urea
29,90,69,Black,Cotton,0,40,44,Urea
24,60,29,Clayey,Wheat,39,8,35,DAP
24,39,49,Clayey,Wheat,28,55,2,MOP
24,58,75,Sandy,Cotton,36,38,7,MOP
39,38,57,Sandy,Maize,13,54,35,Urea
25,49,56,Sandy,Pulses,58,10,20,DAP
27,35,22,Black,Tobacco,6,12,26,NPK 10-26-26
31,62,47,Sandy,Tobacco,8,27,57,Urea
31,71,72,Loamy,Millets,51,9,57,DAP
35,68,47,Black,Pulses,1,43,51,Urea
28,35,54,Black,Wheat,50,0,44,DAP
27,69,23,Loamy,Wheat,8,52,44,Urea
39,47,20,Clayey,Soybean,31,21,44,NPK 10-26-26
38,44,45,Red,Barley,40,45,33,NPK 14-35-14
21,40,59,Black,Rice,57,14,11,NPK 10-26-26
28,86,39,Black,Tobacco,50,12,59,DAP
33,42,27,Red,Cotton,44,27,7,MOP
32,60,48,Loamy,Barley,28,22,29,NPK 10-26-26
35,87,36,Red,Barley,23,34,55,NPK 10-26-26
27,65,23,Clayey,Millets,6,22,53,Urea
22,60,32,Black,Tobacco,55,13,1,NPK 10-26-26
32,43,37,Clayey,Wheat,19,53,1,NPK 14-35-14
36,84,22,Black,Wheat,1,4,55,NPK 10-26-26
33,85,30,Loamy,Cotton,10,22,36,Urea
37,82,67,Clayey,Pulses,44,12,44,DAP
29,73,70,Black,Millets,3,6,25,NPK 10-26-26
21,77,38,Loamy,Cotton,4,38,40,Urea
39,54,71,Clayey,Soybean,28,52,22,NPK 14-35-14
35,39,68,Red,Sugarcane,7,29,32,Urea
24,58,40,Black,Maize,16,45,2,NPK 14-35-14
40,77,62,Sandy,Wheat,33,24,34,NPK 10-26-26
31,75,47,Black,Rice,27,21,27,NPK 10-26-26
24,38,37,Loamy,Maize,10,4,25,NPK 10-26-26
32,53,24,Red,Barley,14,22,6,NPK 10-26-26
18,65,28,Black,Wheat,18,54,42,Urea
34,48,62,Black,Tobacco,10,0,43,NPK 10-26-26
25,37,28,Black,Barley,58,36,27,NPK 10-26-26
21,73,39,Black,Rice,44,19,28,DAP
20,46,29,Sandy,Millets,3,23,58,Urea
35,46,45,Clayey,Wheat,53,47,37,NPK 10-26-26
26,84,52,Clayey,Ground Nuts,27,33,3,MOP
36,39,27,Loamy,Maize,5,39,32,Urea
23,76,32,Black,Maize,56,60,55,NPK 14-35-14
20,56,55,Black,Rice,29,46,17,MOP
28,88,18,Black,Barley,43,59,44,NPK 14-35-14
25,42,27,Red,Barley,7,1,60,NPK 10-26-26
24,87,55,Clayey,Ground Nuts,28,55,49,NPK 14-35-14
20,49,40,Red,Millets,26,11,48,DAP
26,45,78,Loamy,Wheat,15,49,3,NPK 14-35-14
19,78,16,Black,Ground Nuts,36,36,55,NPK 10-26-26
39,63,44,Sandy,Tobacco,0,51,29,Urea
39,72,38,Loamy,Pulses,44,12,23,DAP
21,78,23,Loamy,Pulses,51,36,31,NPK 10-26-26
31,49,75,Red,Barley,55,58,59,NPK 17-17-17
22,53,65,Clayey,Soybean,41,23,7,MOP
25,45,47,Red,Cotton,2,45,1,NPK 14-35-14
36,66,39,Red,Pulses,1,52,58,Urea
24,49,23,Clayey,Wheat,0,41,0,NPK 14-35-14
37,80,44,Red,Pulses,13,37,15,NPK 10-26-26
23,89,73,Black,Tobacco,26,53,23,NPK 14-35-14
37,83,58,Sandy,Pulses,25,31,56,NPK 10-26-26
31,89,41,Sandy,Wheat,4,22,17,NPK 10-26-26
30,83,33,Black,Tobacco,43,60,19,MOP
23,50,57,Sandy,Maize,16,35,56,Urea
24,35,33,Sandy,Barley,15,17,13,NPK 20-20-20
19,53,27,Loamy,Cotton,44,17,37,DAP
24,36,65,Clayey,Millets,46,18,58,DAP
24,47,48,Clayey,Barley,7,18,1,NPK 20-20-20
22,43,32,Loamy,Ground Nuts,8,52,3,NPK 14-35-14
24,87,19,Red,Pulses,23,4,60,DAP
18,69,57,Clayey,Rice,13,11,11,NPK 20-20-20
37,82,15,Sandy,Pulses,40,41,24,NPK 14-35-14
20,54,43,Clayey,Ground Nuts,38,37,44,NPK 10-26-26
24,51,78,Sandy,Ground Nuts,32,60,22,NPK 14-35-14
29,36,73,Clayey,Barley,24,43,7,MOP
40,72,38,Clayey,Ground Nuts,41,60,25,NPK 14-35-14
30,60,53,Black,Rice,33,32,48,NPK 10-26-26
37,90,40,Clayey,Wheat,16,44,21,Urea
31,39,54,Loamy,Soybean,55,21,34,NPK 10-26-26
23,68,18,Sandy,Barley,2,23,43,Urea
23,85,31,Loamy,Barley,10,25,42,Urea
37,82,72,Black,Millets,30,29,15,MOP
21,61,54,Black,Barley,28,18,31,DAP
20,65,67,Black,Soybean,48,60,42,NPK 14-35-14
21,80,74,Red,Barley,45,55,25,NPK 14-35-14
35,44,74,Black,Ground Nuts,0,23,38,Urea
38,81,41,Loamy,Rice,17,54,50,Urea
26,43,64,Loamy,Pulses,28,34,26,NPK 10-26-26
36,70,77,Sandy,Millets,33,38,44,NPK 10-26-26
25,90,35,Red,Maize,51,55,0,MOP
27,82,53,Loamy,Maize,47,25,38,NPK 10-26-26
20,49,77,Loamy,Tobacco,60,52,35,NPK 10-26-26
24,35,62,Black,Millets,42,42,23,NPK 14-35-14
38,42,50,Sandy,Sugarcane,39,16,36,DAP
19,58,55,Loamy,Maize,50,23,11,MOP
40,47,20,Red,Barley,25,48,58,NPK 10-26-26
35,85,39,Black,Wheat,54,17,7,NPK 10-26-26
20,60,78,Clayey,Millets,48,7,37,DAP
22,39,53,Loamy,Sugarcane,11,11,17,NPK 20-20-20
38,48,72,Red,Millets,59,28,38,NPK 10-26-26
24,58,38,Red,Tobacco,18,42,46,Urea
18,56,76,Red,Maize,50,54,11,MOP
40,54,57,Clayey,Maize,24,54,36,NPK 14-35-14
32,80,36,Loamy,Soybean,34,32,44,NPK 10-26-26
34,44,43,Black,Pulses,24,0,32,DAP
25,36,76,Black,Ground Nuts,60,22,35,NPK 10-26-26
31,49,31,Red,Cotton,40,11,20,DAP
36,39,30,Red,Soybean,7,25,2,NPK 10-26-26
31,81,60,Loamy,Barley,22,43,5,MOP
38,53,27,Red,Barley,8,32,7,NPK 10-26-26
21,73,64,Red,Millets,6,20,25,Urea
31,40,65,Sandy,Soybean,56,34,4,MOP
28,70,61,Black,Cotton,45,7,30,DAP
40,86,33,Red,Pulses,3,51,56,Urea
18,38,33,Red,Cotton,23,46,59,NPK 10-26-26
34,76,47,Sandy,Tobacco,27,38,28,NPK 10-26-26
21,50,63,Sandy,Cotton,27,3,16,NPK 10-26-26
26,63,58,Sandy,Maize,47,39,5,MOP
29,76,43,Black,Soybean,49,22,17,MOP
21,69,40,Red,Ground Nuts,6,5,44,NPK 10-26-26
28,64,53,Red,Tobacco,45,33,9,MOP
35,71,52,Red,Wheat,52,34,28,NPK 10-26-26
22,50,39,Loamy,Millets,26,54,58,NPK 10-26-26
32,65,44,Black,Cotton,48,41,33,NPK 10-26-26
33,45,50,Black,Sugarcane,25,16,26,DAP
36,83,57,Sandy,Soybean,53,31,29,NPK 10-26-26
30,50,51,Black,Wheat,54,43,12,MOP
36,70,72,Red,Barley,43,50,57,NPK 17-17-17
29,79,60,Clayey,Ground Nuts,37,60,41,NPK 14-35-14
27,55,48,Red,Ground Nuts,33,21,56,NPK 10-26-26
22,36,55,Red,Sugarcane,16,51,7,NPK 14-35-14
34,74,36,Sandy,Rice,52,13,24,DAP
33,72,49,Sandy,Pulses,17,16,36,NPK 10-26-26
31,67,42,Loamy,Barley,37,38,31,NPK 10-26-26
18,83,75,Sandy,Soybean,19,48,17,NPK 14-35-14
37,63,34,Loamy,Tobacco,24,53,39,NPK 14-35-14
24,90,34,Loamy,Soybean,5,6,48,NPK 10-26-26
36,41,54,Clayey,Pulses,30,24,40,NPK 10-26-26
37,37,80,Sandy,Maize,42,48,27,NPK 14-35-14
32,42,30,Black,Pulses,39,17,14,NPK 10-26-26
29,85,71,Sandy,Tobacco,43,52,40,NPK 14-35-14
31,45,57,Black,Soybean,56,46,56,NPK 17-17-17
22,40,56,Sandy,Sugarcane,41,51,47,NPK 14-35-14
23,66,33,Black,Sugarcane,18,13,19,NPK 20-20-20
30,74,51,Red,Barley,20,30,19,MOP
38,66,30,Sandy,Pulses,37,35,22,NPK 10-26-26
22,58,51,Sandy,Wheat,0,16,59,NPK 10-26-26
29,55,62,Loamy,Tobacco,36,7,34,DAP
35,85,23,Loamy,Pulses,39,1,43,DAP
25,63,73,Red,Sugarcane,10,8,47,NPK 10-26-26
31,57,59,Red,Sugarcane,22,45,28,NPK 14-35-14
31,90,31,Clayey,Wheat,17,53,60,Urea
23,43,59,Loamy,Rice,31,49,1,MOP
35,89,69,Loamy,Soybean,42,33,18,MOP
19,59,54,Black,Maize,50,30,9,MOP
20,71,38,Clayey,Sugarcane,7,8,18,NPK 20-20-20
21,60,72,Black,Tobacco,32,26,12,MOP
22,77,49,Clayey,Barley,60,4,6,NPK 10-26-26
38,74,66,Clayey,Sugarcane,51,24,56,NPK 17-17-17
19,55,65,Red,Wheat,13,46,43,Urea
20,37,60,Clayey,Cotton,11,44,7,NPK 14-35-14
22,89,43,Black,Cotton,33,13,4,NPK 10-26-26
20,50,38,Black,Pulses,36,60,11,MOP
30,48,15,Black,Millets,56,14,43,DAP
28,85,59,Black,Cotton,24,44,22,NPK 14-35-14
18,74,23,Sandy,Millets,32,59,9,MOP
31,85,34,Loamy,Wheat,53,13,9,NPK 10-26-26
23,36,37,Black,Pulses,54,47,25,NPK 10-26-26
23,88,23,Clayey,Maize,44,5,57,DAP
32,83,70,Black,Barley,58,36,30,NPK 10-26-26
33,46,70,Loamy,Barley,14,8,48,NPK 10-26-26
26,69,68,Sandy,Tobacco,5,1,18,NPK 20-20-20
24,77,42,Clayey,Ground Nuts,18,12,17,NPK 20-20-20
36,82,25,Red,Maize,45,19,27,DAP
28,38,18,Sandy,Tobacco,10,19,3,NPK 20-20-20
40,43,16,Red,Soybean,1,46,33,Urea
22,50,50,Black,Pulses,0,18,41,NPK 10-26-26
20,52,74,Sandy,Soybean,59,21,54,NPK 17-17-17
29,86,53,Red,Wheat,40,25,4,MOP
24,59,26,Sandy,Pulses,43,38,58,NPK 17-17-17
29,46,23,Black,Cotton,7,12,42,NPK 10-26-26
39,69,24,Loamy,Pulses,58,20,48,NPK 17-17-17
31,73,64,Sandy,Ground Nuts,45,45,21,NPK 14-35-14
30,73,29,Sandy,Cotton,39,9,34,DAP
37,58,17,Black,Rice,12,40,23,Urea
33,50,38,Loamy,Sugarcane,37,36,9,MOP
27,67,43,Loamy,Ground Nuts,31,53,16,MOP
18,48,30,Black,Maize,53,50,53,NPK 17-17-17
36,52,41,Black,Soybean,37,9,59,DAP
22,70,55,Clayey,Maize,25,23,51,NPK 10-26-26
38,40,29,Loamy,Maize,12,46,6,NPK 14-35-14
33,74,55,Sandy,Millets,2,0,34,NPK 10-26-26
38,57,43,Sandy,Tobacco,54,0,12,NPK 10-26-26
38,88,30,Loamy,Millets,36,39,11,MOP
36,42,60,Sandy,Ground Nuts,51,56,36,NPK 14-35-14
32,59,34,Black,Barley,0,25,15,NPK 10-26-26
23,79,51,Clayey,Pulses,23,25,12,MOP
33,72,71,Sandy,Tobacco,22,1,47,DAP
31,50,63,Sandy,Tobacco,22,33,1,MOP
24,85,66,Loamy,Millets,57,12,23,DAP
40,66,54,Red,Rice,41,3,57,DAP
35,77,23,Clayey,Millets,37,51,37,NPK 14-35-14
31,72,56,Black,Tobacco,3,8,43,NPK 10-26-26
36,41,47,Sandy,Tobacco,40,31,19,MOP
25,72,64,Red,Pulses,16,22,1,NPK 10-26-26
38,71,39,Clayey,Soybean,60,17,52,DAP
33,43,21,Clayey,Wheat,34,28,58,NPK 10-26-26
23,71,32,Black,Cotton,2,55,23,Urea
21,61,18,Red,Maize,49,38,35,NPK 10-26-26
21,46,31,Black,Soybean,25,18,12,NPK 10-26-26
28,76,22,Loamy,Wheat,26,13,5,NPK 10-26-26
18,64,42,Black,Pulses,34,34,3,MOP
38,45,76,Clayey,Sugarcane,41,59,50,NPK 14-35-14
18,36,67,Sandy,Rice,45,41,7,MOP
37,68,57,Loamy,Cotton,48,26,3,MOP
39,68,67,Red,Barley,59,49,58,NPK 17-17-17
35,43,48,Clayey,Wheat,37,46,39,NPK 14-35-14
24,78,45,Sandy,Ground Nuts,53,38,22,NPK 10-26-26
20,51,70,Clayey,Pulses,5,24,28,Urea
29,51,61,Red,Soybean,26,55,30,NPK 14-35-14
19,87,30,Red,Ground Nuts,0,14,26,NPK 10-26-26
22,81,79,Red,Maize,26,11,33,DAP
27,76,71,Clayey,Cotton,29,41,18,MOP
34,37,62,Clayey,Sugarcane,40,15,0,NPK 10-26-26
24,76,23,Sandy,Soybean,55,44,5,MOP
39,41,64,Loamy,Cotton,8,30,29,Urea
39,67,41,Clayey,Barley,33,1,59,DAP
29,73,70,Clayey,Barley,25,24,26,NPK 10-26-26
25,89,54,Red,Cotton,43,17,59,DAP
38,51,65,Loamy,Maize,13,18,17,NPK 20-20-20
32,88,39,Loamy,Soybean,25,23,16,MOP
18,46,65,Clayey,Tobacco,58,27,35,NPK 10-26-26
35,55,37,Sandy,Tobacco,34,53,55,NPK 10-26-26
34,40,77,Loamy,Soybean,4,13,3,NPK 20-20-20
32,57,26,Loamy,Sugarcane,31,51,50,NPK 14-35-14
24,80,19,Black,Cotton,32,35,20,NPK 10-26-26
20,54,34,Clayey,Maize,43,43,41,NPK 14-35-14
22,82,33,Red,Cotton,10,9,35,NPK 10-26-26
21,89,67,Black,Barley,42,20,24,NPK 10-26-26
31,65,16,Clayey,Pulses,8,22,11,NPK 10-26-26
29,38,42,Loamy,Wheat,23,40,7,MOP
37,85,42,Red,Soybean,2,52,10,NPK 14-35-14
35,44,58,Black,Maize,13,26,59,Urea
20,84,40,Clayey,Maize,49,50,4,MOP
31,55,71,Red,Maize,47,60,14,MOP
32,38,51,Black,Sugarcane,16,11,42,NPK 10-26-26
32,42,41,Loamy,Sugarcane,24,6,18,NPK 10-26-26
20,63,68,Loamy,Soybean,17,10,42,NPK 10-26-26
39,67,75,Red,Wheat,38,28,48,NPK 10-26-26
29,72,77,Red,Cotton,54,48,21,NPK 10-26-26
39,51,46,Loamy,Maize,18,53,42,Urea
21,67,45,Loamy,Wheat,46,22,18,MOP
23,74,76,Red,Wheat,46,36,32,NPK 10-26-26
28,43,43,Sandy,Ground Nuts,26,52,47,NPK 14-35-14
34,81,43,Red,Barley,40,38,17,MOP
32,86,60,Sandy,Pulses,55,31,59,NPK 17-17-17
38,35,43,Loamy,Pulses,56,45,21,NPK 10-26-26
33,36,46,Red,Rice,14,33,48,Urea
20,39,28,Sandy,Maize,39,20,43,NPK 10-26-26
18,52,80,Sandy,Wheat,42,47,47,NPK 14-35-14
22,42,61,Clayey,Sugarcane,30,51,26,NPK 14-35-14
25,51,59,Loamy,Sugarcane,36,5,18,NPK 10-26-26
30,40,53,Clayey,Ground Nuts,37,21,48,NPK 10-26-26
37,86,58,Loamy,Sugarcane,14,53,11,NPK 14-35-14
37,49,71,Clayey,Cotton,50,13,8,NPK 10-26-26
30,35,18,Black,Maize,6,43,17,NPK 14-35-14
39,81,35,Sandy,Cotton,34,19,33,DAP
23,56,34,Sandy,Pulses,56,55,33,NPK 10-26-26
20,60,17,Red,Soybean,6,52,40,Urea
24,76,18,Loamy,Millets,11,40,40,Urea
30,50,80,Red,Pulses,8,40,0,NPK 10-26-26
26,73,44,Clayey,Soybean,23,4,30,DAP
18,55,79,Clayey,Sugarcane,24,24,9,MOP
32,75,15,Red,Maize,3,5,30,NPK 10-26-26
39,51,35,Loamy,Sugarcane,29,34,37,NPK 10-26-26
20,77,28,Sandy,Sugarcane,10,44,11,NPK 14-35-14
25,50,68,Black,Ground Nuts,50,18,37,DAP
18,35,33,Red,Millets,17,55,54,Urea
21,56,69,Black,Sugarcane,14,33,42,Urea
29,51,78,Sandy,Soybean,9,33,25,Urea
28,37,74,Red,Tobacco,44,46,58,NPK 17-17-17
33,58,49,Black,Millets,25,2,12,NPK 10-26-26
24,89,61,Black,Tobacco,21,43,0,MOP
32,48,33,Loamy,Wheat,9,39,34,Urea
21,75,26,Clayey,Cotton,12,52,7,NPK 14-35-14
24,85,16,Red,Maize,37,43,50,NPK 10-26-26
20,76,61,Red,Pulses,59,12,1,NPK 10-26-26
24,86,36,Black,Sugarcane,58,59,49,NPK 14-35-14
21,72,46,Red,Maize,10,37,13,NPK 10-26-26
33,54,64,Red,Wheat,16,54,40,Urea
22,60,61,Black,Soybean,34,16,8,NPK 10-26-26
34,43,59,Red,Sugarcane,49,28,39,NPK 10-26-26
